City,Household_Size,Seasonal_Index,Garden_Area,Avg_Rainfall,Household_Income,Previous_Day_Usage,City_Population,Daily_Water_Used,Avg_Water_Table,Suitability
Jaipur,4,0.6,43.402,550,24100,183.19,3500000,186.3,440,Suitable
Bangalore,1,0.542,95.6,900,42300,,12000000,200.6,720,Suitable
Pune,6,0.6,144.5,650,112900,150.74,7300000,158,520,Suitable
Jaipur,1,0.596,57.858,,65900,,3500000,103.399,440,Suitable
Hyderabad,6,0.7,85.4,850,78900,277.08,10000000,,680,Suitable
Hyderabad,3,0.86,82.24,850,97100,145.2,10000000,148.3,680,Suitable
Pune,3,0.72,158.5,650,133600,180.87,7300000,178.11,520,Suitable
Chennai,,0.8,157.485,1400,49000,249,11000000,247.535,1120,Suitable
Lucknow,6,1.45,196.23,1000,138500,102.87,,96.455,800,
Lucknow,5,0.6,156.37,1000,,284.5,4500000,291.168,800,Suitable
Ahmedabad,6,0.54,,600,105000,208.9,8000000,209.27,480,Suitable
Bangalore,1,1.471,154.8,900,149800,147.1,12000000,148.5,720,Suitable
Pune,4,1.2,122.4,650,59100,289.162,7300000,286.7,520,Suitable
Ahmedabad,2,0.63,74.94,600,42200,274.8,8000000,,480,Suitable
Jaipur,3,0.632,151.5,550,127100,293.9,3500000,290.4,440,Suitable
Pune,4,0.692,54.92,650,44300,217.897,,224.1,520,Suitable
Kolkata,1,0.52,68.48,1600,83300,182.863,14800000,182.8,1280,Suitable
Mumbai,,0.63,114.24,2200,101200,259.1,20400000,271.429,1760,Suitable
Mumbai,5,0.94,111.563,2200,56600,185.33,20400000,,1760,Suitable
Chennai,4,1.29,193.1,1400,67500,104.99,11000000,105.987,1120,Suitable
Kolkata,2,1.032,190.68,1600,113600,197.5,14800000,197.241,1280,Suitable
Chennai,2,1.395,84.36,1400,106900,197.002,11000000,192.139,1120,Suitable
Mumbai,6,0.93,79.63,2200,148500,124.625,20400000,119.4,1760,Suitable
Chennai,4,0.93,134.571,1400,65300,288.538,11000000,286,1120,Suitable
Kolkata,1,0.614,177.1,1600,22400,276.16,14800000,286.7,1280,Suitable
Chennai,,1.2,73.576,1400,144800,202.734,11000000,203.985,1120,Suitable
Hyderabad,2,1.4,81,850,35000,235.2,10000000,244.8,680,Suitable
Lucknow,6,0.9,151.525,1000,144100,,4500000,131.8,800,Suitable
Pune,4,0.8,102.4,650,68200,129.221,7300000,133.37,520,Suitable
Kolkata,1,0.91,120.39,1600,128200,114.313,14800000,106.551,1280,Suitable
Ahmedabad,1,1.4,34.97,600,142500,291.141,8000000,,480,Suitable
Chennai,4,1.03,178.93,1400,146900,221,11000000,223.49,1120,Suitable
Lucknow,4,1.2,191.65,1000,79200,101.84,,98.65,800,Suitable
Mumbai,4,1.3,168.3,2200,134900,,20400000,289.506,1760,Suitable
Lucknow,3,0.94,130.51,1000,101500,206.7,4500000,197.922,800,Suitable
Jaipur,1,0.74,15.9,550,83800,164.99,3500000,158.82,440,Suitable
Chennai,2,0.741,138.86,1400,129200,266.54,11000000,261.733,1120,Suitable
Chennai,,0.569,197.8,1400,57600,198.771,11000000,190.54,1120,Suitable
Bangalore,5,1.41,64.86,900,147000,187.47,12000000,177.195,720,Suitable
Ahmedabad,6,1.1,,600,91200,177.02,,177.7,480,Suitable
Chennai,2,0.5,173.8,1400,48000,174.14,11000000,182.74,1120,Suitable
Mumbai,5,0.6,136.402,2200,58800,181.05,20400000,191.1,1760,Suitable
Delhi,5,0.889,,800,69200,119.7,19000000,117.602,,Suitable
Delhi,5,0.51,42.63,800,138500,128.5,19000000,132.87,640,Suitable
Jaipur,4,1.2,145.33,550,,,3500000,281.5,440,Suitable
Delhi,5,0.652,175.8,800,,293.83,,290.22,640,Suitable
Kolkata,5,0.553,181.19,1600,23500,231.1,14800000,232.3,1280,Suitable
Jaipur,6,0.58,163.73,550,139600,,3500000,179.51,440,Suitable
Pune,4,1.2,10.536,650,65300,,7300000,283.04,520,Suitable
Pune,4,0.8,52.3,650,24500,245.066,7300000,,520,Suitable
Jaipur,6,0.951,172.86,550,113200,228.165,3500000,233.592,440,Suitable
Bangalore,4,1.17,41.66,900,23500,177.9,12000000,177.4,720,Suitable
Kolkata,3,0.61,65.3,1600,104000,281.46,14800000,289.953,1280,Suitable
Mumbai,6,,147.152,2200,29700,278.9,20400000,283.045,1760,Suitable
Kolkata,5,1.039,59.01,1600,46200,263.9,14800000,268.94,1280,Suitable
Kolkata,4,0.6,109.828,1600,102500,184.4,14800000,193.3,1280,Suitable
Mumbai,,0.758,127.8,2200,127800,298.21,20400000,301.246,1760,Suitable
Lucknow,6,1.203,92.14,1000,128400,266.28,4500000,265.2,800,Suitable
Hyderabad,4,1.3,89.2,,43200,120.742,10000000,116.114,680,Suitable
Delhi,3,1.163,132.43,800,41000,110,19000000,113.74,640,Suitable
Jaipur,1,0.5,172.4,550,101200,268.5,3500000,273.5,440,Suitable
Delhi,6,1.433,123.18,800,20700,148.016,19000000,149.6,640,Suitable
Bangalore,5,0.644,181.13,900,70600,235.207,12000000,228.1,720,Suitable
Delhi,3,0.85,54.88,800,,129.38,19000000,129.4,640,Suitable
Mumbai,2,1.09,31,2200,72900,,20400000,282.877,1760,Suitable
Pune,5,1.22,89.2,650,124200,257.59,7300000,252.47,520,Suitable
Pune,3,0.938,172.94,650,78400,269.484,7300000,269.24,520,Suitable
Kolkata,2,1.3,81.8,1600,145100,270.7,14800000,276.19,1280,Suitable
Kolkata,3,1.1,70.65,1600,106100,107.3,14800000,98.41,1280,Suitable
Pune,4,0.97,182.531,650,92300,133.35,7300000,125.19,520,Suitable
Lucknow,6,0.57,55,1000,94100,220.891,4500000,220.91,800,Suitable
Lucknow,4,1,42.19918222,1000,349800,416.2544283,4500000,332.8731298,800,Suitable
Kolkata,2,1,88.42,1600,130600,190.68,14800000,,1280,Suitable
Jaipur,2,1,94.6,,32500,224.62,3500000,228.365,440,Suitable
Bangalore,2,1.28,124.752,900,124600,159.095,,160.48,720,Suitable
Mumbai,3,0.7,140.1,2200,69300,133.82,20400000,139.6,1760,Suitable
Lucknow,6,1.3,109.8,1000,26100,265.22,4500000,266.647,800,Suitable
Chennai,1,0.873,144.26,1400,32300,227,11000000,217.4,1120,Suitable
Pune,3,1.07,178.28,650,63400,221.99,7300000,219.945,520,Suitable
Ahmedabad,5,0.98,120.8,600,104300,297.7,8000000,298,480,Suitable
Bangalore,2,0.602,115.29,900,51400,275.62,12000000,279.132,720,Suitable
Bangalore,6,1.4,162.422,900,142300,281.9,12000000,279.1,720,Suitable
Pune,3,1.06,82.8,650,43000,256.6,7300000,253.309,520,Suitable
Delhi,5,1.287,120.197,800,54400,272.504,19000000,273.592,640,Suitable
Pune,5,1.4,191.995,650,48200,273.36,7300000,269.7,520,Suitable
Mumbai,2,1.2,153.293,2200,86500,170.268,20400000,170.194,1760,Suitable
Lucknow,1,1.4,121.504,1000,56600,184.5,4500000,180.92,800,Suitable
Delhi,5,1.304,117.3,800,67800,,19000000,148.15,640,Suitable
Lucknow,,0.95,11.895,1000,44100,265.34,4500000,263.7,800,Suitable
Ahmedabad,4,1,179,600,134500,103.9,8000000,91.67,480,Suitable
Delhi,4,0.8,164.1,800,66200,176.425,19000000,170.646,640,Suitable
Jaipur,6,1.3,,550,99800,117.728,3500000,108.6,,Suitable
Lucknow,4,1.5,66.77,1000,31400,281.6,4500000,277.939,800,Suitable
Pune,2,,59.3,650,54900,288.2,7300000,,520,Suitable
Lucknow,5,0.73,78.148,1000,121000,180.06,4500000,178.5,800,Suitable
Ahmedabad,1,0.97,58.256,600,28500,270.9,8000000,262.3,480,Suitable
Kolkata,2,0.82,133.8,1600,106500,108.65,,111.7,1280,Suitable
Bangalore,2,1.4,20.708,900,112100,231.518,12000000,235.7,720,Suitable
Delhi,1,0.9,10.13,800,41800,181.82,19000000,187.781,640,Suitable
Mumbai,2,1,31.31,2200,121600,246.55,20400000,245.7,1760,Suitable
Hyderabad,3,1.43,96.3,850,75900,103.4,10000000,107.87,680,Suitable
Jaipur,2,0.54,113.3,550,40800,189.55,3500000,,440,Suitable
Ahmedabad,5,1.04,85.937,600,140200,127.81,8000000,125.182,480,Suitable
Jaipur,2,1.24,112.771,550,77300,154.3,3500000,157.94,440,Suitable
Mumbai,5,0.725,29.64,2200,81700,279.428,20400000,284.47,1760,Suitable
Delhi,5,1.35,,800,108800,196.52,19000000,192.7,640,Suitable
Lucknow,1,0.631,125.814,1000,121500,193,4500000,195.31,800,Suitable
Chennai,4,1,62.35,1400,104100,141.42,11000000,145.68,1120,
Kolkata,,1.16,166.493,1600,41300,291.9,14800000,295.63,1280,Suitable
Lucknow,3,1.4,47,1000,124300,221.5,4500000,219.4,800,Suitable
Hyderabad,4,0.6,11.131,850,48200,239.55,10000000,243.9,680,Suitable
Chennai,,1.44,143.224,1400,142000,283.97,11000000,294.9,1120,Suitable
Kolkata,6,0.945,36.5,1600,103100,172.48,14800000,178.51,1280,Suitable
Jaipur,2,,114.759,550,82600,195.577,3500000,195.92,440,Suitable
Lucknow,1,0.609,94.8,1000,94200,163.098,4500000,163.5,800,Suitable
Bangalore,5,,,900,43800,169,12000000,178.5,720,Suitable
Delhi,9,1.298,549.6295553,800,234900,663.6725993,19000000,706.5490342,640,Suitable
Ahmedabad,3,0.75,17.7,600,77500,266.23,8000000,264.01,480,Suitable
Ahmedabad,5,0.9,35.94,600,138500,104.32,8000000,97.04,480,Suitable
Mumbai,4,1.5,65.074,2200,130500,231.2,20400000,224.6,1760,Suitable
Bangalore,6,,15.758,900,25600,231.026,12000000,236.02,,Suitable
Jaipur,6,1.1,124.025,550,133700,293.096,3500000,298.112,440,Suitable
Bangalore,4,1.03,14.41,900,79600,166.8,12000000,167.725,,Suitable
Bangalore,1,0.59,71.33,900,93700,223.49,12000000,222.2,,Suitable
Hyderabad,1,0.979,188.068,850,125000,207.4,10000000,209.1,680,Suitable
Hyderabad,6,0.602,135.428,850,95700,175.9,10000000,179.05,680,Suitable
Pune,3,1.037,154.6,650,81200,276.496,7300000,271.6,520,Suitable
Lucknow,3,1.3,107.34,1000,133400,,4500000,189.404,800,Suitable
Chennai,6,1.484,164.6,1400,131300,245.9,11000000,247.6,1120,Suitable
Kolkata,4,1.034,93.815,1600,20500,278.97,,284.654,1280,Suitable
Lucknow,3,0.521,133.608,1000,54500,147.66,4500000,142.691,800,Suitable
Bangalore,6,0.8,86.19,900,110300,237.656,12000000,235.3,720,Suitable
Mumbai,5,1.23,34.69,2200,73200,257.033,20400000,251.26,1760,Suitable
Bangalore,1,1.208,177.963,900,146300,186.6,12000000,184.46,720,Suitable
Bangalore,6,0.742,148.54,900,108700,131.794,12000000,,,Suitable
Mumbai,3,1.06,,2200,49600,140.8,20400000,142.1,1760,Suitable
Delhi,4,1.2,13.552,800,123000,212.1,19000000,214.75,640,Suitable
Bangalore,6,0.92,65.5,900,57100,289.3,12000000,286.78,720,Suitable
Delhi,1,1.299,15.314,800,45600,275.5,19000000,265.2,640,Suitable
Jaipur,,0.68,92.57,550,100200,276.741,3500000,278.71,440,Suitable
Kolkata,,,67.74,1600,42000,168.2,14800000,168.7,1280,Suitable
Hyderabad,3,0.587,161.7,850,32900,250.575,10000000,243.878,680,Suitable
Lucknow,4,1.32,127.59,1000,134100,265.87,4500000,264.8,800,Suitable
Pune,2,,95.1,650,89000,267.528,7300000,261.72,520,Suitable
Pune,1,,114.175,650,27300,147.85,7300000,138.04,520,Suitable
Chennai,6,1.48,197.8,1400,121200,147.508,11000000,147.9,1120,Suitable
Hyderabad,3,0.63,60.7,850,79700,211.9,10000000,206.45,680,Suitable
Jaipur,1,0.582,158.25,550,,221.261,3500000,223.404,440,Suitable
Hyderabad,5,,86.276,850,,135.7,10000000,124.66,680,
Pune,4,1.469,105.737,650,65600,235.97,7300000,230.145,520,Suitable
Bangalore,2,0.64,,900,92800,,12000000,141.3,720,Suitable
Ahmedabad,2,0.66,22.8,600,100800,176.13,8000000,174.632,480,Suitable
Lucknow,5,1.5,198.95,1000,142400,279.32,4500000,270.274,,Suitable
Mumbai,4,1.361,137.1,2200,63000,120.707,20400000,124.243,1760,Suitable
Jaipur,1,1.03,102,550,148400,291.609,3500000,290.246,440,Suitable
Jaipur,1,0.6,,550,63400,224,3500000,230.05,440,Suitable
Mumbai,6,0.953,86.327,2200,20700,190.924,20400000,193.17,1760,Suitable
Ahmedabad,2,1,55.36,600,46800,158.4,8000000,161.426,480,Suitable
Bangalore,1,1.445,103.75,900,89000,199.777,12000000,201.22,720,Suitable
Lucknow,5,1.24,117.263,1000,107200,137.6,4500000,134.82,800,Suitable
Hyderabad,1,1.328,73.94,850,120300,179.816,10000000,182.134,680,Suitable
Chennai,5,0.604,43.33,1400,55900,,11000000,124.85,1120,Suitable
Kolkata,3,0.5,156.646,1600,93000,131.504,14800000,135.184,1280,Suitable
Bangalore,2,0.903,195.21,900,50000,119.677,12000000,125.41,720,Suitable
Lucknow,6,0.54,36.319,1000,121200,234.8,4500000,238.194,800,Suitable
Jaipur,6,0.9,70.7,550,46600,219.6,3500000,220.7,440,Suitable
Lucknow,5,1.128,63.87,1000,61900,215.3,4500000,228.21,800,Suitable
Lucknow,5,1.27,60.73,1000,98800,283.666,4500000,280.54,800,Suitable
Jaipur,5,1.1,155.18,550,75400,192.873,3500000,192.45,440,Suitable
Pune,6,0.52,26,650,54100,230.62,7300000,228.63,520,Suitable
Pune,6,0.78,82.4,650,90000,198.6,7300000,200.46,520,Suitable
Mumbai,2,,56.259,2200,64700,133.1,20400000,128.4,1760,Suitable
Lucknow,1,0.7,41.55,1000,109300,165.83,4500000,169.96,800,Suitable
Hyderabad,3,1.3,61.034,850,,203.6,10000000,199.63,680,Suitable
Chennai,3,0.613,80.619,1400,,295.352,11000000,291.442,1120,Suitable
Ahmedabad,1,1.006,148.68,,41300,191.17,8000000,190.5,480,Suitable
Kolkata,2,1,177.06,1600,64000,199.304,14800000,206.39,1280,Suitable
Hyderabad,,0.53,101.465,850,26100,232.3,10000000,223.048,680,Suitable
Pune,3,0.618,24,650,89300,297.5,7300000,289.4,,Suitable
Mumbai,2,1.4,134.737,2200,78300,169.589,20400000,170.6,1760,Suitable
Delhi,3,0.514,157.93,800,33400,208.42,19000000,210.6,640,Suitable
Hyderabad,4,0.586,188.1,850,45300,237.6,10000000,239.9,,Suitable
Ahmedabad,6,1.1,187.243,600,149200,226.3,8000000,224.23,480,
Pune,2,0.68,136.553,650,40700,261.7,7300000,252.745,520,Suitable
Ahmedabad,12,1.16,709.8103597,600,316800,1168.472577,8000000,1031.130445,480,Suitable
Bangalore,5,1.109,81.6,900,,247.823,12000000,244.4,720,Suitable
Kolkata,3,1.411,146.544,1600,124100,134.71,14800000,135.8,,Suitable
Hyderabad,3,1.4,194.523,850,109300,229.08,10000000,228,680,Suitable
Hyderabad,6,0.6,66.54,850,124200,286.623,10000000,283.34,680,Suitable
Kolkata,1,1,52.9,1600,38300,128.784,14800000,128.8,1280,Suitable
Mumbai,5,1.09,60.2,2200,80700,238.95,20400000,243.9,1760,
Lucknow,6,1.012,197.672,1000,43600,143.817,4500000,138.6,800,Suitable
Bangalore,6,0.84,186.978,900,52900,145.264,12000000,132.992,720,Suitable
Hyderabad,4,0.67,66.59,850,100600,238.81,10000000,246.726,680,Suitable
Ahmedabad,2,1.4,155.46,600,67700,291.683,8000000,285.21,480,Suitable
Lucknow,3,1.4,11.343,1000,147300,276.74,4500000,276.801,800,Suitable
Jaipur,3,0.9,17.6,550,138700,240.5,3500000,239.7,440,
Jaipur,1,1,52.82,550,114800,174.28,3500000,171.79,440,Suitable
Jaipur,4,0.84,28.571,550,128700,101.92,3500000,110.873,440,Suitable
Hyderabad,5,0.9,58.3,850,42100,246.292,10000000,246.8,680,
Bangalore,,0.959,22.6,900,103800,290.7,12000000,303.3,720,Suitable
Kolkata,6,0.8,195.3,1600,146000,224.92,14800000,220.8,,Suitable
Jaipur,4,,32.505,550,90500,204.64,3500000,208.69,440,
Bangalore,6,1.114,79.9,900,142400,155.552,12000000,151.845,720,Suitable
Delhi,1,0.939,198.275,800,132100,171.8,19000000,173.7,640,Suitable
Delhi,,1.351,89.312,800,82400,286.58,19000000,280.02,,Suitable
Pune,,1.2,129.8,650,125000,191.8,7300000,188.8,520,Suitable
Hyderabad,,1.06,81.059,850,53200,254.7,10000000,255.24,680,Suitable
Kolkata,6,0.94,15.6,1600,23700,121.1,14800000,126.92,1280,Suitable
Jaipur,5,0.903,55.087,550,91700,233.069,3500000,236.093,440,Suitable
Jaipur,,0.52,135.45,550,71800,237.98,3500000,236.731,,Suitable
Delhi,3,0.6,194.417,800,22500,242.271,19000000,245.2,640,Suitable
Pune,2,0.6,194.837,650,46400,247.04,7300000,240.721,520,Suitable
Mumbai,6,1.49,15.2,2200,142400,290.956,20400000,293.899,1760,Suitable
Chennai,6,0.73,49,1400,112200,220.77,11000000,226.32,,Suitable
Delhi,,0.782,,800,124100,260.354,19000000,272.855,640,
Mumbai,3,1.311,26.561,2200,26900,192.517,20400000,187.7,1760,Suitable
Lucknow,3,0.77,121.93,1000,103500,141.194,4500000,137.13,800,Suitable
Ahmedabad,6,,84.23,600,103200,136.012,,139.536,480,Suitable
Delhi,3,0.712,108.8,800,135800,152.85,19000000,,,Suitable
Pune,3,1.3,91.32,650,58700,275.2,7300000,273.075,520,Suitable
Chennai,3,0.75,13.71,1400,38300,,11000000,168.473,1120,Suitable
Pune,1,1.3,176.27,650,134900,174.303,7300000,181.4,520,Suitable
Pune,1,1.4,49.086,650,77200,253.76,7300000,248.5,520,Suitable
Lucknow,,1.1,175.76,1000,25000,,4500000,252.74,800,Suitable
Bangalore,16,0.762,567.6730833,900,346200,337.9064112,12000000,451.7341141,720,Suitable
Mumbai,6,0.9,181.34,2200,39500,238.703,20400000,247.61,1760,Suitable
Bangalore,3,1.375,21,900,97500,160.053,12000000,166.172,720,Suitable
Kolkata,,1.33,112.91,1600,88500,117.261,14800000,121.891,1280,Suitable
Jaipur,2,0.6,33.112,550,109800,283.7,3500000,286.36,440,Suitable
Ahmedabad,3,,138.4,600,66100,277.655,8000000,274.8,480,Suitable
Chennai,4,1.299,107.421,1400,38600,292.037,11000000,292.7,1120,Suitable
Hyderabad,4,0.9,83.887,850,104900,224.43,10000000,,680,
Chennai,3,1.093,,1400,96500,268.78,11000000,275.6,1120,Suitable
Ahmedabad,2,0.71,114.075,600,37500,240.87,8000000,233.112,480,Suitable
Kolkata,5,1.25,72.22,1600,81000,275.23,14800000,284.02,1280,Suitable
Mumbai,3,0.904,31.87,2200,93100,216.1,20400000,214.9,1760,Suitable
Delhi,3,1.215,45.59,800,87200,161.8,19000000,170.111,640,Suitable
Kolkata,4,1.3,115.002,1600,125900,203.665,14800000,211.632,1280,Suitable
Jaipur,,,153.2,550,84700,219.7,3500000,222.673,440,Suitable
Hyderabad,6,,38.1,850,22000,234.2,10000000,231.5,,Suitable
Pune,5,0.74,194.2,650,104400,287.69,7300000,298.89,520,Suitable
Ahmedabad,4,0.994,63.5,600,52100,,,301.76,480,Suitable
Chennai,4,1.3,128.257,1400,42700,236.8,11000000,243.414,1120,Suitable
Kolkata,6,0.9,114.8,1600,117200,129,14800000,124.4,1280,
Ahmedabad,6,0.9,22.04,600,59100,,8000000,118.3,480,Suitable
Bangalore,6,0.8,46.51,900,125900,210.38,12000000,204.7,720,Suitable
Delhi,3,0.8,94.93,,149800,195.451,19000000,192.766,640,Suitable
Jaipur,1,0.855,60.291,550,117800,194,3500000,188.79,440,Suitable
Ahmedabad,5,0.6,39.914,600,135700,267.45,8000000,263.623,480,Suitable
Lucknow,4,1.185,44,1000,34000,256.879,4500000,259.89,800,Suitable
Lucknow,1,0.51,199.629,1000,121500,176.81,4500000,186.09,800,Suitable
Chennai,2,0.56,120.41,1400,91000,,11000000,292.956,1120,Suitable
Hyderabad,5,0.935,175.38,850,53300,129.791,10000000,128.4,680,Suitable
Pune,6,0.89,175.5,650,92900,254.7,7300000,258.3,520,Suitable
Pune,3,1.097,43.04,650,130400,142.8,7300000,142.427,,
Jaipur,6,1.33,99.643,550,107500,178.238,3500000,171.27,440,Suitable
Hyderabad,1,1.14,80.85,850,128300,269.2,10000000,274.774,680,Suitable
Pune,2,0.7,118.12,650,78300,110.3,7300000,104.891,520,Suitable
Ahmedabad,1,1,110.9,600,64400,161.69,8000000,161.596,480,Suitable
Hyderabad,,0.6,82.39,,107400,201.14,10000000,212.4,680,Suitable
Mumbai,3,1,61.4,2200,104400,127.6,20400000,122.198,,Suitable
Chennai,4,0.5,,1400,130500,154.424,11000000,157.6,,Suitable
Kolkata,2,,77.1,1600,43900,259.6,14800000,255.557,1280,Suitable
Jaipur,5,0.9,65.84,550,85500,169.101,3500000,169.28,440,Suitable
Chennai,,0.844,161.4,1400,125600,118.744,11000000,117.4,1120,Suitable
Delhi,4,0.679,,,89200,266.07,19000000,272.1,640,Suitable
Delhi,6,0.83,187.18,800,90000,132.34,19000000,139.81,640,Suitable
Mumbai,5,1.2,83.1,2200,61000,,20400000,275.32,1760,Suitable
Jaipur,5,0.59,157.35,550,,260,3500000,257.585,440,Suitable
Bangalore,3,1.387,141.09,900,146200,251.8,12000000,247.51,720,Suitable
Hyderabad,3,0.73,197.99,850,52400,141.4,10000000,137.19,680,Suitable
Pune,1,0.86,55.595,650,100100,156.202,7300000,156.943,520,Suitable
Delhi,,0.74,151.6,800,140000,112.296,,111.77,640,Suitable
Kolkata,6,1.29,171.2,1600,30200,233.45,14800000,222.8,1280,Suitable
Mumbai,1,1.366,,2200,,247.4,20400000,245.2,1760,Suitable
Pune,6,0.8,175.22,650,88800,173.08,7300000,175.231,520,Suitable
Bangalore,4,0.6,167.6,900,66800,276.572,12000000,274,720,Suitable
Ahmedabad,3,0.87,56,600,80000,253.9,8000000,255.1,,Suitable
Delhi,5,1.4,11.5,800,79000,286.44,19000000,292.01,640,Suitable
Mumbai,6,0.9,128.49,2200,68600,203.47,20400000,192.4,1760,Suitable
Ahmedabad,,1.4,56.41,,89800,214.39,8000000,220,480,Suitable
Pune,5,,176.73,650,135500,214.9,7300000,214.7,520,Suitable
Bangalore,3,0.5,164.7,900,51200,248.9,12000000,246.9,720,Suitable
Jaipur,6,0.8,62.18,550,74700,272.77,3500000,274.78,440,Suitable
Kolkata,1,1.39,121.8,1600,126300,233.41,14800000,235.224,1280,Suitable
Mumbai,4,0.88,72.5,2200,120100,107.4,20400000,,1760,Suitable
Lucknow,3,0.7,127.9,1000,89000,134.72,4500000,136.12,800,Suitable
Delhi,6,0.75,,800,119500,104.12,19000000,111.49,640,Suitable
Hyderabad,1,,115.006,850,99700,189.98,10000000,193.4,680,Suitable
Chennai,2,1.1,167.447,1400,114600,288.1,11000000,288.03,1120,Suitable
Mumbai,6,0.56,87.62,2200,86800,107.7,20400000,,1760,Suitable
Delhi,6,0.94,,800,105900,235.9,19000000,235.73,,Suitable
Pune,1,1.193,95.767,650,133900,127.193,7300000,124.406,520,Suitable
Chennai,3,0.54,,1400,67900,239.3,11000000,,1120,Suitable
Delhi,5,1.08,91.3,800,105000,277.766,19000000,272.6,640,Suitable
Lucknow,5,1.22,35.37,1000,47500,274.6,4500000,275.42,800,
Delhi,4,0.75,18.75,800,30300,247.7,19000000,247.462,640,Suitable
Pune,5,1.2,62.72,650,,290.53,7300000,290.88,520,Suitable
Kolkata,4,1.3,178.45,1600,67700,255.6,14800000,267.2,1280,Suitable
Delhi,1,1.229,148.832,800,24000,259.15,19000000,253.197,640,Suitable
Ahmedabad,1,1.383,41.557,600,30100,259.726,8000000,255.5,480,Suitable
Bangalore,4,0.6,141.3,900,25100,184.24,12000000,185.737,720,Suitable
Lucknow,5,0.7,77.2,1000,130500,230.359,4500000,221.69,800,Suitable
Delhi,,0.8,182.166,800,72200,109.6,19000000,103.543,640,Suitable
Mumbai,2,0.83,11.1,2200,57000,217.771,20400000,,1760,Suitable
Lucknow,1,1.43,,1000,99300,215.89,4500000,208.743,800,Suitable
Hyderabad,6,1.01,123.3,850,39400,,10000000,268.4,680,Suitable
Bangalore,4,1.44,25.111,900,34800,108.84,,108.6,720,Suitable
Lucknow,5,1.15,191.432,1000,96900,213.379,4500000,212.843,800,Suitable
Jaipur,1,,17.996,550,59400,244.3,,244.1,,Suitable
Delhi,5,1.44,58.516,800,21000,143.83,19000000,143.642,640,Suitable
Delhi,6,0.6,21.4,800,55700,142.818,,143.434,640,Suitable
Jaipur,6,1.132,141.7,550,30300,219.01,3500000,213.677,440,Suitable
Delhi,1,1,187.9,800,48600,180.85,19000000,181.6,640,Suitable
Chennai,1,1.161,40.8,1400,66500,189.3,11000000,188.5,1120,Suitable
Hyderabad,5,0.9,120.746,850,101400,162.434,10000000,163.87,680,Suitable
Delhi,4,0.671,187.9,800,146800,142.751,19000000,147.4,640,Suitable
Chennai,2,1.162,101.6,1400,22000,212.4,11000000,204.4,1120,Suitable
Kolkata,12,0.7,390.9678378,1600,435200,345.324373,14800000,416.9413516,1280,Suitable
Delhi,4,0.9,78.2,800,49500,188.8,19000000,183.7,640,Suitable
Mumbai,4,0.543,75.3,2200,95200,160.95,20400000,154.1,1760,Suitable
Mumbai,2,1.121,190.9,2200,20900,190.178,20400000,,1760,
Hyderabad,6,1.407,167.023,,118700,245,10000000,237.758,680,Suitable
